supplier,scenario,rts,theta,active_criteria,current_price,current_late_pct,current_error_pct,current_lead_days,current_quality_score,current_purchase,target_price,target_late_pct,target_error_pct,target_lead_days,target_quality_score,target_purchase,price_improvement,late_improvement,error_improvement,lead_improvement,quality_gain,purchase_gain,perturbed_parameter,perturbation_direction,delta
C,delivery_reliability_led,CCR,0.08521226698343227,"price,late,error,lead,quality",2.13,6.0,6.0,4.0,0.457695,2714.73,1.9421570474385308,2.196300150179014,3.1582426067970824,2.7714920941278507,0.49548160723042994,36947.18088401,0.1878429525614691,3.803699849820986,2.8417573932029176,1.2285079058721493,0.037786607230429925,34232.450884009995,quality_score,plus,0.05
C,product_quality_led,CCR,0.1172861953608901,"price,late,error,lead,quality",2.13,6.0,6.0,4.0,0.457695,2714.73,2.13,3.937075485587253,3.759867400170481,3.5937405933694455,0.6532845397351353,47835.06819273876,0.0,2.062924514412747,2.240132599829519,0.4062594066305545,0.19558953973513532,45120.33819273876,quality_score,plus,0.05
K,balanced_improvement,CCR,0.12253555042708063,"price,late,error,lead,quality",1.33,3.0,3.0,7.0,0.282555,2245.0,1.0242839881763552,2.1252157469904125,2.345779390861215,2.495932697482523,0.3580428504023322,22266.334281066458,0.30571601182364483,0.8747842530095875,0.6542206091387852,4.504067302517477,0.07548785040233219,20021.334281066458,quality_score,plus,0.05
K,cost_led_development,CCR,0.12373160956120843,"price,late,error,lead,quality",1.33,3.0,3.0,7.0,0.282555,2245.0,0.8197281799544341,2.6044779347696076,2.7042028528147015,2.4111860762306474,0.3809921997274884,18709.30862282525,0.5102718200455659,0.39552206523039235,0.2957971471852985,4.588813923769353,0.09843719972748838,16464.30862282525,quality_score,plus,0.05
K,delivery_reliability_led,CCR,0.08607804417678341,"price,late,error,lead,quality",1.33,3.0,3.0,7.0,0.282555,2245.0,1.2201130819485835,1.3894929923004513,1.892486838738207,1.976597499022722,0.3096884405468556,24046.70235207261,0.1098869180514166,1.6105070076995487,1.107513161261793,5.023402500977278,0.027133440546855625,21801.70235207261,quality_score,plus,0.05
K,product_quality_led,CCR,0.10831441004336617,"price,late,error,lead,quality",1.33,3.0,3.0,7.0,0.282555,2245.0,1.33,2.372341801131171,3.0000000000000004,2.7077619345785218,0.4352315032600557,26424.722469931818,0.0,0.6276581988688288,-4.440892098500626e-16,4.292238065421478,0.15267650326005572,24179.722469931818,quality_score,plus,0.05
J,balanced_improvement,CCR,0.11790247205712676,"price,late,error,lead,quality",1.5,6.0,4.0,7.0,0.35920500000000005,12091.1,1.1837981685761325,3.325886230195837,3.0862408506538532,3.0857734813502558,0.4845492464494901,28635.596865868516,0.3162018314238675,2.674113769804163,0.9137591493461468,3.9142265186497442,0.12534424644949005,16544.496865868517,quality_score,plus,0.05
J,cost_led_development,CCR,0.13813775264825862,"price,late,error,lead,quality",1.5,6.0,4.0,7.0,0.35920500000000005,12091.1,1.033716737009167,3.2213132244241236,3.823856795715998,3.1559248941927667,0.49583556076628343,21146.0207554276,0.4662832629908329,2.7786867755758764,0.17614320428400188,3.8440751058072333,0.13663056076628338,9054.920755427598,quality_score,plus,0.05
J,delivery_reliability_led,CCR,0.0855747746959218,"price,late,error,lead,quality",1.5,6.0,4.0,7.0,0.35920500000000005,12091.1,1.388881364052146,2.1043539721213027,2.5359359018999976,2.5352919718048144,0.40325307406288696,28467.714496569977,0.11111863594785398,3.8956460278786973,1.4640640981000024,4.464708028195186,0.04404807406288691,16376.614496569977,quality_score,plus,0.05
J,product_quality_led,CCR,0.11700314203052598,"price,late,error,lead,quality",1.5,6.0,4.0,7.0,0.35920500000000005,12091.1,1.4999999999999998,4.090725526551878,3.679275121677354,3.5103193055904183,0.5931074014056585,36388.966710159,2.220446049250313e-16,1.9092744734481224,0.32072487832264596,3.4896806944095817,0.2339024014056585,24297.866710159004,quality_score,plus,0.05
F,balanced_improvement,CCR,0.11898773437896946,"price,late,error,lead,quality",2.98,4.0,6.0,4.0,0.41307000000000005,2503.0,2.087210014514233,2.7952184510432585,3.3791435230107343,3.0023705033806016,0.5583032439404804,42164.59204818672,0.8927899854857668,1.2047815489567415,2.6208564769892657,0.9976294966193984,0.14523324394048032,39661.59204818672,quality_score,plus,0.05
F,cost_led_development,CCR,0.12617536882373243,"price,late,error,lead,quality",2.98,4.0,6.0,4.0,0.41307000000000005,2503.0,1.5704893523584296,3.5275863338828306,4.140931529957675,3.999472709643932,0.5906574576779586,32846.33873491793,1.4095106476415704,0.4724136661171694,1.8590684700423248,0.000527290356068022,0.17758745767795858,30343.338734917932,quality_score,plus,0.05
F,delivery_reliability_led,CCR,0.0774145239983107,"price,late,error,lead,quality",2.98,4.0,6.0,4.0,0.41307000000000005,2503.0,2.482196694854494,1.7931994001414233,2.4965422112627147,2.2998471733754227,0.49404939047920393,48603.54739705834,0.49780330514550597,2.2068005998585765,3.5034577887372853,1.7001528266245773,0.08097939047920388,46100.54739705834,quality_score,plus,0.05
F,product_quality_led,CCR,0.11286382082596574,"price,late,error,lead,quality",2.98,4.0,6.0,4.0,0.41307000000000005,2503.0,2.98,3.2636344118239555,3.572079362463967,3.3906006733897236,0.6906853923146954,61989.24689123053,0.0,0.7363655881760445,2.427920637536033,0.6093993266102764,0.27761539231469534,59486.24689123053,quality_score,plus,0.05
L,balanced_improvement,CCR,0.11617643445467923,"price,late,error,lead,quality",1.94,9.0,6.0,7.0,0.45905999999999997,14723.0,1.5159390219522577,4.288648043075178,4.430047183170193,4.180431815660401,0.6452269001033107,34512.18626889115,0.42406097804774223,4.711351956924822,1.5699528168298071,2.819568184339599,0.18616690010331077,19789.18626889115,quality_score,plus,0.05
L,cost_led_development,CCR,0.13889305613366593,"price,late,error,lead,quality",1.94,9.0,6.0,7.0,0.45905999999999997,14723.0,1.3297234949470789,3.8332383439808924,5.722483050250382,4.29968356360806,0.656469262514509,21451.89104474913,0.6102765050529211,5.166761656019108,0.27751694974961794,2.7003164363919403,0.19740926251450902,6728.891044749129,quality_score,plus,0.05
L,delivery_reliability_led,CCR,0.08409710698701667,"price,late,error,lead,quality",1.94,9.0,6.0,7.0,0.45905999999999997,14723.0,1.7790954543390747,2.702839604320613,3.514210114909752,3.369123779568678,0.5296986629020453,35209.073242371946,0.16090454566092527,6.297160395679387,2.485789885090248,3.630876220431322,0.07063866290204529,20486.073242371946,quality_score,plus,0.05
L,product_quality_led,CCR,0.11678290425376983,"price,late,error,lead,quality",1.94,9.0,6.0,7.0,0.45905999999999997,14723.0,1.94,5.331598422171298,5.38280123450631,4.836826012453004,0.7995044989895179,44253.872683473455,0.0,3.6684015778287016,0.6171987654936899,2.1631739875469957,0.34044449898951795,29530.872683473455,quality_score,plus,0.05
